CENSUS_SUBDIVISION_ID,LANGUAGE,COUNT_SPOKEN_AT_HOME
5903052,Serbian,0
5903052,Spanish,5
5903052,"Tagalog (Pilipino, Filipino)",0
5903052,Tamil,0
5903052,Ukrainian,0
5903052,Vietnamese,0
5903056,Arabic,0
5903056,Cantonese,0
5903056,Croatian,0
5903056,Czech,0
5903056,Dutch,0
5903056,English,2470
5903056,English and French,5
5903056,Finnish,0
5903056,French,25
5903056,German,15
5903056,Greek,0
5903056,Hindi,0
5903056,Hungarian,0
5903056,Ilocano,0
5903056,Italian,0
5903056,Japanese,0
5903056,Korean,0
5903056,Malay,0
5903056,Mandarin,0
5903056,Other non-official language,0
5903056,Panjabi (Punjabi),0
5903056,Persian (Farsi),0
5903056,Polish,5
5903056,Portuguese,0
5903056,Romanian,0
5903056,Russian,55
5903056,Serbian,0
5903056,Spanish,0
5903056,"Tagalog (Pilipino, Filipino)",0
5903056,Tamil,0
5903056,Ukrainian,0
5903056,Vietnamese,0
5903058,Arabic,0
5903058,Cantonese,0
5903058,Croatian,0
5903058,Czech,0
5903058,Dutch,0
5903058,English,2960
5903058,English and French,0
5903058,Finnish,0
5903058,French,5
5903058,German,0
5903058,Greek,0
5903058,Hindi,0
5903058,Hungarian,0
5903058,Ilocano,0
5903058,Italian,0
5903058,Japanese,0
5903058,Korean,0
5903058,Malay,0
5903058,Mandarin,0
5903058,Other non-official language,0
5903058,Panjabi (Punjabi),10
5903058,Persian (Farsi),0
5903058,Polish,0
5903058,Portuguese,0
5903058,Romanian,0
5903058,Russian,20
5903058,Serbian,0
5903058,Spanish,0
5903058,"Tagalog (Pilipino, Filipino)",0
5903058,Tamil,0
5903058,Ukrainian,0
5903058,Vietnamese,0
5903060,Arabic,0
5903060,Cantonese,0
5903060,Croatian,0
5903060,Czech,5
5903060,Dutch,0
5903060,English,1705
5903060,English and French,5
5903060,Finnish,0
5903060,French,5
5903060,German,40
5903060,Greek,0
5903060,Hindi,0
5903060,Hungarian,0
5903060,Ilocano,0
5903060,Italian,0
5903060,Japanese,0
5903060,Korean,0
5903060,Malay,0
5903060,Mandarin,0
5903060,Other non-official language,0
5903060,Panjabi (Punjabi),0
5903060,Persian (Farsi),0
5903060,Polish,5
5903060,Portuguese,0
5903060,Romanian,0
5903060,Russian,0
5903060,Serbian,0
5903060,Spanish,0
5903060,"Tagalog (Pilipino, Filipino)",0
5903060,Tamil,0
5903060,Ukrainian,0
5903060,Vietnamese,0
5903807,Arabic,0
5903807,Cantonese,0
5903807,Croatian,0
5903807,Czech,0
5903807,Dutch,0
5903807,English,110
5903807,English and French,0
5903807,Finnish,0
5903807,French,0
5903807,German,0
5903807,Greek,0
5903807,Hindi,0
5903807,Hungarian,0
5903807,Ilocano,0
5903807,Italian,0
5903807,Japanese,0
5903807,Korean,0
5903807,Malay,0
5903807,Mandarin,0
5903807,Other non-official language,0
5903807,Panjabi (Punjabi),0
5903807,Persian (Farsi),0
5903807,Polish,0
5903807,Portuguese,0
5903807,Romanian,0
5903807,Russian,0
5903807,Serbian,0
5903807,Spanish,0
5903807,"Tagalog (Pilipino, Filipino)",0
5903807,Tamil,0
5903807,Ukrainian,0
5903807,Vietnamese,0
5905005,Arabic,0
5905005,Cantonese,5
5905005,Croatian,0
5905005,Czech,0
5905005,Dutch,0
5905005,English,1990
5905005,English and French,0
5905005,Finnish,0
5905005,French,5
5905005,German,0
5905005,Greek,0
5905005,Hindi,0
5905005,Hungarian,0
5905005,Ilocano,0
5905005,Italian,5
5905005,Japanese,0
5905005,Korean,5
5905005,Malay,0
5905005,Mandarin,0
5905005,Other non-official language,5
5905005,Panjabi (Punjabi),0
5905005,Persian (Farsi),0
5905005,Polish,0
5905005,Portuguese,5
5905005,Romanian,0
5905005,Russian,0
5905005,Serbian,0
5905005,Spanish,0
5905005,"Tagalog (Pilipino, Filipino)",0
5905005,Tamil,0
5905005,Ukrainian,0
5905005,Vietnamese,0
5905009,Arabic,0
5905009,Cantonese,5
5905009,Croatian,0
5905009,Czech,0
5905009,Dutch,0
5905009,English,1015
5905009,English and French,0
5905009,Finnish,0
5905009,French,0
5905009,German,0
5905009,Greek,0
5905009,Hindi,0
5905009,Hungarian,0
5905009,Ilocano,0
5905009,Italian,5
5905009,Japanese,0
5905009,Korean,0
5905009,Malay,0
5905009,Mandarin,0
5905009,Other non-official language,5
5905009,Panjabi (Punjabi),5
5905009,Persian (Farsi),0
5905009,Polish,0
5905009,Portuguese,0
5905009,Romanian,0
5905009,Russian,0
5905009,Serbian,0
5905009,Spanish,0
5905009,"Tagalog (Pilipino, Filipino)",0
5905009,Tamil,0
5905009,Ukrainian,0
5905009,Vietnamese,0
5905014,Arabic,0
5905014,Cantonese,10
5905014,Croatian,0
5905014,Czech,0
5905014,Dutch,0
5905014,English,7335
5905014,English and French,0
5905014,Finnish,0
5905014,French,5
5905014,German,0
5905014,Greek,0
5905014,Hindi,0
5905014,Hungarian,0
5905014,Ilocano,0
5905014,Italian,80
5905014,Japanese,0
5905014,Korean,10
5905014,Malay,0
5905014,Mandarin,0
5905014,Other non-official language,15
5905014,Panjabi (Punjabi),10
5905014,Persian (Farsi),0
5905014,Polish,0
5905014,Portuguese,0
5905014,Romanian,0
5905014,Russian,10
5905014,Serbian,0
5905014,Spanish,10
5905014,"Tagalog (Pilipino, Filipino)",0
5905014,Tamil,5
5905014,Ukrainian,0
5905014,Vietnamese,0
5905018,Arabic,0
5905018,Cantonese,0
5905018,Croatian,0
5905018,Czech,0
5905018,Dutch,0
5905018,English,1655
5905018,English and French,5
5905018,Finnish,0
5905018,French,0
5905018,German,0
5905018,Greek,0
5905018,Hindi,0
5905018,Hungarian,0
5905018,Ilocano,0
5905018,Italian,20
5905018,Japanese,0
5905018,Korean,0
5905018,Malay,0
5905018,Mandarin,0
5905018,Other non-official language,0
5905018,Panjabi (Punjabi),10
5905018,Persian (Farsi),0
5905018,Polish,5
5905018,Portuguese,0
5905018,Romanian,0
5905018,Russian,0
5905018,Serbian,0
5905018,Spanish,0
5905018,"Tagalog (Pilipino, Filipino)",0
5905018,Tamil,0
5905018,Ukrainian,0
5905018,Vietnamese,0
5905023,Arabic,0
5905023,Cantonese,10
5905023,Croatian,0
5905023,Czech,0
5905023,Dutch,0
5905023,English,3445
5905023,English and French,5
5905023,Finnish,0
5905023,French,65
5905023,German,10
5905023,Greek,0
5905023,Hindi,0
5905023,Hungarian,0
5905023,Ilocano,0
5905023,Italian,0
5905023,Japanese,0
5905023,Korean,0
5905023,Malay,0
5905023,Mandarin,0
5905023,Other non-official language,5
5905023,Panjabi (Punjabi),5
5905023,Persian (Farsi),0
5905023,Polish,0
5905023,Portuguese,0
5905023,Romanian,0
5905023,Russian,0
5905023,Serbian,0
5905023,Spanish,10
5905023,"Tagalog (Pilipino, Filipino)",0
5905023,Tamil,0
5905023,Ukrainian,0
5905023,Vietnamese,0
5905026,Arabic,0
5905026,Cantonese,0
5905026,Croatian,0
5905026,Czech,0
5905026,Dutch,0
5905026,English,1835
5905026,English and French,0
5905026,Finnish,0
5905026,French,0
5905026,German,5
5905026,Greek,0
5905026,Hindi,0
5905026,Hungarian,0
5905026,Ilocano,0
5905026,Italian,0
5905026,Japanese,0
5905026,Korean,0
5905026,Malay,0
5905026,Mandarin,0
5905026,Other non-official language,5
5905026,Panjabi (Punjabi),5
5905026,Persian (Farsi),0
5905026,Polish,0
5905026,Portuguese,0
5905026,Romanian,0
5905026,Russian,0
5905026,Serbian,0
5905026,Spanish,0
5905026,"Tagalog (Pilipino, Filipino)",0
5905026,Tamil,0
5905026,Ukrainian,0
5905026,Vietnamese,0
5905030,Arabic,0
5905030,Cantonese,0
5905030,Croatian,0
5905030,Czech,0
5905030,Dutch,0
5905030,English,1375
5905030,English and French,5
5905030,Finnish,0
5905030,French,0
5905030,German,0
5905030,Greek,5
5905030,Hindi,0
5905030,Hungarian,0
5905030,Ilocano,0
5905030,Italian,5
5905030,Japanese,0
5905030,Korean,0
5905030,Malay,0
5905030,Mandarin,0
5905030,Other non-official language,0
5905030,Panjabi (Punjabi),0
5905030,Persian (Farsi),0
5905030,Polish,0
5905030,Portuguese,0
5905030,Romanian,0
5905030,Russian,0
5905030,Serbian,0
5905030,Spanish,0
5905030,"Tagalog (Pilipino, Filipino)",0
5905030,Tamil,0
5905030,Ukrainian,0
5905030,Vietnamese,0
5905032,Arabic,0
5905032,Cantonese,0
5905032,Croatian,0
5905032,Czech,0
5905032,Dutch,5
5905032,English,3780
5905032,English and French,10
5905032,Finnish,0
5905032,French,10
5905032,German,5
5905032,Greek,0
5905032,Hindi,5
5905032,Hungarian,5
5905032,Ilocano,0
5905032,Italian,10
5905032,Japanese,5
5905032,Korean,5
5905032,Malay,0
5905032,Mandarin,0
5905032,Other non-official language,5
5905032,Panjabi (Punjabi),20
5905032,Persian (Farsi),0
5905032,Polish,0
5905032,Portuguese,0
5905032,Romanian,0
5905032,Russian,25
5905032,Serbian,0
5905032,Spanish,0
5905032,"Tagalog (Pilipino, Filipino)",5
5905032,Tamil,0
5905032,Ukrainian,0
5905032,Vietnamese,0
5905037,Arabic,0
5905037,Cantonese,0
5905037,Croatian,0
5905037,Czech,0
5905037,Dutch,0
5905037,English,665
5905037,English and French,0
5905037,Finnish,0
5905037,French,0
5905037,German,5
5905037,Greek,0
5905037,Hindi,0
5905037,Hungarian,0
5905037,Ilocano,0
5905037,Italian,0
5905037,Japanese,0
5905037,Korean,0
5905037,Malay,0
5905037,Mandarin,0
5905037,Other non-official language,0
5905037,Panjabi (Punjabi),0
5905037,Persian (Farsi),0
5905037,Polish,0
5905037,Portuguese,0
5905037,Romanian,0
5905037,Russian,0
5905037,Serbian,0
5905037,Spanish,0
5905037,"Tagalog (Pilipino, Filipino)",0
5905037,Tamil,0
5905037,Ukrainian,0
5905037,Vietnamese,0
5905042,Arabic,0
5905042,Cantonese,0
5905042,Croatian,0
5905042,Czech,5
5905042,Dutch,0
5905042,English,695
5905042,English and French,0
5905042,Finnish,0
5905042,French,0
5905042,German,0
5905042,Greek,0
5905042,Hindi,0
5905042,Hungarian,0
5905042,Ilocano,0
5905042,Italian,0
5905042,Japanese,0
5905042,Korean,0
5905042,Malay,0
5905042,Mandarin,0
5905042,Other non-official language,0
5905042,Panjabi (Punjabi),0
5905042,Persian (Farsi),0
5905042,Polish,0
5905042,Portuguese,0
5905042,Romanian,0
5905042,Russian,0
5905042,Serbian,0
5905042,Spanish,5
5905042,"Tagalog (Pilipino, Filipino)",0
5905042,Tamil,0
5905042,Ukrainian,0
5905042,Vietnamese,0
5905050,Arabic,0
5905050,Cantonese,0
5905050,Croatian,0
5905050,Czech,5
5905050,Dutch,0
5905050,English,1370
5905050,English and French,0
5905050,Finnish,0
5905050,French,0
5905050,German,0
5905050,Greek,0
5905050,Hindi,0
5905050,Hungarian,0
5905050,Ilocano,0
5905050,Italian,10
5905050,Japanese,0
5905050,Korean,5
5905050,Malay,0
5905050,Mandarin,0
5905050,Other non-official language,0
5905050,Panjabi (Punjabi),0
5905050,Persian (Farsi),0
5905050,Polish,0
5905050,Portuguese,0
5905050,Romanian,0
5905050,Russian,0
5905050,Serbian,0
5905050,Spanish,0
5905050,"Tagalog (Pilipino, Filipino)",0
5905050,Tamil,0
5905050,Ukrainian,0
5905050,Vietnamese,0
5905052,Arabic,0
5905052,Cantonese,0
5905052,Croatian,0
5905052,Czech,5
5905052,Dutch,5
5905052,English,3135
5905052,English and French,5
5905052,Finnish,0
5905052,French,10
5905052,German,5
5905052,Greek,0
5905052,Hindi,0
5905052,Hungarian,0
5905052,Ilocano,0
5905052,Italian,0
5905052,Japanese,0
5905052,Korean,0
5905052,Malay,0
5905052,Mandarin,0
5905052,Other non-official language,5
5905052,Panjabi (Punjabi),10
5905052,Persian (Farsi),0
5905052,Polish,5
5905052,Portuguese,0
5905052,Romanian,0
5905052,Russian,10
5905052,Serbian,0
5905052,Spanish,0
5905052,"Tagalog (Pilipino, Filipino)",0
5905052,Tamil,0
5905052,Ukrainian,0
5905052,Vietnamese,0
5905054,Arabic,0
5905054,Cantonese,0
5905054,Croatian,0
5905054,Czech,0
5905054,Dutch,0
5905054,English,1930
5905054,English and French,5
5905054,Finnish,0
5905054,French,10
5905054,German,5
5905054,Greek,0
5905054,Hindi,0
5905054,Hungarian,0
5905054,Ilocano,0
5905054,Italian,0
5905054,Japanese,0
5905054,Korean,0
5905054,Malay,0
5905054,Mandarin,0
5905054,Other non-official language,15
5905054,Panjabi (Punjabi),0
5905054,Persian (Farsi),0
5905054,Polish,0
5905054,Portuguese,0
5905054,Romanian,0
5905054,Russian,0
5905054,Serbian,0
5905054,Spanish,0
5905054,"Tagalog (Pilipino, Filipino)",0
5905054,Tamil,0
5905054,Ukrainian,0
5905054,Vietnamese,0
5907005,Arabic,0
5907005,Cantonese,5
5907005,Croatian,0
5907005,Czech,0
5907005,Dutch,5
5907005,English,4425
5907005,English and French,5
5907005,Finnish,0
5907005,French,40
5907005,German,15
5907005,Greek,0
5907005,Hindi,5
5907005,Hungarian,0
5907005,Ilocano,5
5907005,Italian,5
5907005,Japanese,0
5907005,Korean,0
5907005,Malay,0
5907005,Mandarin,5
5907005,Other non-official language,25
5907005,Panjabi (Punjabi),105
5907005,Persian (Farsi),0
5907005,Polish,0
5907005,Portuguese,80
5907005,Romanian,5
5907005,Russian,0
5907005,Serbian,0
5907005,Spanish,10
5907005,"Tagalog (Pilipino, Filipino)",5
5907005,Tamil,0
5907005,Ukrainian,0
5907005,Vietnamese,0
5907009,Arabic,0
5907009,Cantonese,0
5907009,Croatian,0
5907009,Czech,0
5907009,Dutch,5
5907009,English,1290
5907009,English and French,0
5907009,Finnish,0
5907009,French,10
5907009,German,5
5907009,Greek,0
5907009,Hindi,0
5907009,Hungarian,0
5907009,Ilocano,0
5907009,Italian,0
5907009,Japanese,0
5907009,Korean,0
5907009,Malay,0
5907009,Mandarin,0
5907009,Other non-official language,0
5907009,Panjabi (Punjabi),15
5907009,Persian (Farsi),0
5907009,Polish,0
5907009,Portuguese,0
5907009,Romanian,0
5907009,Russian,0
5907009,Serbian,0
5907009,Spanish,0
5907009,"Tagalog (Pilipino, Filipino)",0
5907009,Tamil,0
5907009,Ukrainian,0
5907009,Vietnamese,0
5907014,Arabic,0
5907014,Cantonese,5
5907014,Croatian,5
5907014,Czech,0
5907014,Dutch,0
5907014,English,4310
5907014,English and French,5
5907014,Finnish,0
5907014,French,25
5907014,German,5
5907014,Greek,0
5907014,Hindi,0
5907014,Hungarian,5
5907014,Ilocano,0
5907014,Italian,5
5907014,Japanese,0
5907014,Korean,0
5907014,Malay,0
5907014,Mandarin,0
5907014,Other non-official language,5
5907014,Panjabi (Punjabi),220
5907014,Persian (Farsi),0
5907014,Polish,0
5907014,Portuguese,65
5907014,Romanian,0
5907014,Russian,5
5907014,Serbian,0
5907014,Spanish,30
5907014,"Tagalog (Pilipino, Filipino)",0
5907014,Tamil,0
5907014,Ukrainian,5
5907014,Vietnamese,0
5907022,Arabic,0
5907022,Cantonese,0
5907022,Croatian,5
5907022,Czech,0
5907022,Dutch,5
5907022,English,1470
5907022,English and French,5
5907022,Finnish,0
5907022,French,10
5907022,German,15
5907022,Greek,0
5907022,Hindi,0
5907022,Hungarian,0
5907022,Ilocano,0
5907022,Italian,0
5907022,Japanese,0
5907022,Korean,5
5907022,Malay,0
5907022,Mandarin,0
5907022,Other non-official language,5
5907022,Panjabi (Punjabi),305
5907022,Persian (Farsi),5
5907022,Polish,0
5907022,Portuguese,45
5907022,Romanian,0
5907022,Russian,0
5907022,Serbian,0
5907022,Spanish,20
5907022,"Tagalog (Pilipino, Filipino)",0
5907022,Tamil,0
5907022,Ukrainian,0
5907022,Vietnamese,0
5907024,Arabic,0
5907024,Cantonese,0
5907024,Croatian,0
5907024,Czech,5
5907024,Dutch,0
5907024,English,2650
5907024,English and French,5
5907024,Finnish,0
5907024,French,5
5907024,German,5
5907024,Greek,0
5907024,Hindi,0
5907024,Hungarian,0
5907024,Ilocano,0
5907024,Italian,0
5907024,Japanese,0
5907024,Korean,0
5907024,Malay,0
5907024,Mandarin,0
5907024,Other non-official language,0
5907024,Panjabi (Punjabi),5
5907024,Persian (Farsi),0
5907024,Polish,0
5907024,Portuguese,0
5907024,Romanian,0
5907024,Russian,0
5907024,Serbian,0
5907024,Spanish,0
5907024,"Tagalog (Pilipino, Filipino)",5
5907024,Tamil,0
5907024,Ukrainian,0
5907024,Vietnamese,0
5907026,Arabic,0
5907026,Cantonese,0
5907026,Croatian,0
5907026,Czech,0
5907026,Dutch,0
5907026,English,1015
5907026,English and French,0
5907026,Finnish,0
5907026,French,20
5907026,German,0
5907026,Greek,0
5907026,Hindi,0
5907026,Hungarian,0
5907026,Ilocano,0
5907026,Italian,0
5907026,Japanese,0
5907026,Korean,0
5907026,Malay,0
5907026,Mandarin,5
5907026,Other non-official language,0
5907026,Panjabi (Punjabi),85
5907026,Persian (Farsi),0
5907026,Polish,0
5907026,Portuguese,0
5907026,Romanian,0
5907026,Russian,5
5907026,Serbian,0
5907026,Spanish,0
5907026,"Tagalog (Pilipino, Filipino)",0
5907026,Tamil,0
5907026,Ukrainian,0
5907026,Vietnamese,0
5907028,Arabic,0
5907028,Cantonese,0
5907028,Croatian,0
5907028,Czech,0
5907028,Dutch,0
5907028,English,2845
5907028,English and French,5
5907028,Finnish,0
5907028,French,40
5907028,German,20
5907028,Greek,0
5907028,Hindi,0
5907028,Hungarian,5
5907028,Ilocano,0
5907028,Italian,5
5907028,Japanese,0
5907028,Korean,0
5907028,Malay,0
5907028,Mandarin,0
5907028,Other non-official language,5
5907028,Panjabi (Punjabi),470
5907028,Persian (Farsi),0
5907028,Polish,5
5907028,Portuguese,45
5907028,Romanian,0
5907028,Russian,5
5907028,Serbian,0
5907028,Spanish,10
5907028,"Tagalog (Pilipino, Filipino)",0
5907028,Tamil,0
5907028,Ukrainian,0
5907028,Vietnamese,5
5907035,Arabic,0
5907035,Cantonese,5
5907035,Croatian,0
5907035,Czech,0
5907035,Dutch,15
5907035,English,10685
5907035,English and French,5
5907035,Finnish,10
5907035,French,40
5907035,German,100
5907035,Greek,0
5907035,Hindi,0
5907035,Hungarian,10
5907035,Ilocano,5
5907035,Italian,15
5907035,Japanese,10
5907035,Korean,5
5907035,Malay,0
5907035,Mandarin,5
5907035,Other non-official language,25
5907035,Panjabi (Punjabi),105
5907035,Persian (Farsi),0
5907035,Polish,5
5907035,Portuguese,15
5907035,Romanian,0
5907035,Russian,5
5907035,Serbian,0
5907035,Spanish,25
5907035,"Tagalog (Pilipino, Filipino)",5
5907035,Tamil,0
5907035,Ukrainian,0
5907035,Vietnamese,0
5907041,Arabic,0
5907041,Cantonese,35
5907041,Croatian,10
5907041,Czech,15
5907041,Dutch,20
5907041,English,30870
5907041,English and French,40
5907041,Finnish,5
5907041,French,145
5907041,German,135
5907041,Greek,20
5907041,Hindi,10
5907041,Hungarian,25
5907041,Ilocano,0
5907041,Italian,30
5907041,Japanese,5
5907041,Korean,25
5907041,Malay,0
5907041,Mandarin,10
5907041,Other non-official language,145
5907041,Panjabi (Punjabi),525
5907041,Persian (Farsi),5
5907041,Polish,15
5907041,Portuguese,105
5907041,Romanian,0
5907041,Russian,10
5907041,Serbian,10
5907041,Spanish,60
5907041,"Tagalog (Pilipino, Filipino)",30
5907041,Tamil,0
5907041,Ukrainian,10
5907041,Vietnamese,55
5907047,Arabic,5
5907047,Cantonese,0
5907047,Croatian,0
5907047,Czech,0
5907047,Dutch,15
5907047,English,5565
5907047,English and French,10
5907047,Finnish,0
5907047,French,20
5907047,German,40
5907047,Greek,0
5907047,Hindi,0
5907047,Hungarian,10
5907047,Ilocano,5
5907047,Italian,0
5907047,Japanese,0
5907047,Korean,5
5907047,Malay,0
5907047,Mandarin,0
5907047,Other non-official language,0
5907047,Panjabi (Punjabi),20
5907047,Persian (Farsi),0
5907047,Polish,5
5907047,Portuguese,5
5907047,Romanian,0
5907047,Russian,0
5907047,Serbian,0
5907047,Spanish,0
5907047,"Tagalog (Pilipino, Filipino)",0
5907047,Tamil,0
5907047,Ukrainian,0
5907047,Vietnamese,0
5907049,Arabic,0
5907049,Cantonese,0
5907049,Croatian,5
5907049,Czech,0
5907049,Dutch,5
5907049,English,1765
5907049,English and French,5
5907049,Finnish,0
5907049,French,10
5907049,German,25
5907049,Greek,0
5907049,Hindi,0
5907049,Hungarian,0
5907049,Ilocano,0
5907049,Italian,0
5907049,Japanese,0
5907049,Korean,0
5907049,Malay,0
5907049,Mandarin,0
5907049,Other non-official language,10
5907049,Panjabi (Punjabi),0
5907049,Persian (Farsi),0
5907049,Polish,0
5907049,Portuguese,5
5907049,Romanian,5
5907049,Russian,0
5907049,Serbian,0
5907049,Spanish,0
5907049,"Tagalog (Pilipino, Filipino)",0
5907049,Tamil,0
5907049,Ukrainian,0
5907049,Vietnamese,0
5907051,Arabic,0
5907051,Cantonese,0
5907051,Croatian,0
5907051,Czech,0
5907051,Dutch,0
5907051,English,2060
5907051,English and French,0
5907051,Finnish,0
5907051,French,0
5907051,German,10
5907051,Greek,0
5907051,Hindi,0
5907051,Hungarian,0
5907051,Ilocano,0
5907051,Italian,0
5907051,Japanese,0
5907051,Korean,0
5907051,Malay,0
5907051,Mandarin,5
5907051,Other non-official language,0
5907051,Panjabi (Punjabi),5
5907051,Persian (Farsi),0
5907051,Polish,0
5907051,Portuguese,5
5907051,Romanian,0
5907051,Russian,0
5907051,Serbian,0
5907051,Spanish,0
5907051,"Tagalog (Pilipino, Filipino)",0
5907051,Tamil,0
5907051,Ukrainian,0
5907051,Vietnamese,0
5907053,Arabic,0
5907053,Cantonese,0
5907053,Croatian,0
5907053,Czech,0
5907053,Dutch,0
5907053,English,2150
5907053,English and French,0
5907053,Finnish,0
5907053,French,5
5907053,German,10
5907053,Greek,0
5907053,Hindi,0
5907053,Hungarian,0
5907053,Ilocano,0
5907053,Italian,0
5907053,Japanese,0
5907053,Korean,0
5907053,Malay,0
5907053,Mandarin,0
5907053,Other non-official language,5
5907053,Panjabi (Punjabi),120
5907053,Persian (Farsi),0
5907053,Polish,0
5907053,Portuguese,5
5907053,Romanian,0
5907053,Russian,0
5907053,Serbian,0
5907053,Spanish,0
5907053,"Tagalog (Pilipino, Filipino)",0
5907053,Tamil,0
5907053,Ukrainian,0
5907053,Vietnamese,0
5907055,Arabic,0
5907055,Cantonese,0
5907055,Croatian,0
5907055,Czech,0
5907055,Dutch,0
5907055,English,1750
5907055,English and French,0
5907055,Finnish,0
5907055,French,0
5907055,German,5
5907055,Greek,0
5907055,Hindi,0
5907055,Hungarian,0
5907055,Ilocano,0
5907055,Italian,0
5907055,Japanese,0
5907055,Korean,0
5907055,Malay,0
5907055,Mandarin,0
5907055,Other non-official language,0
5907055,Panjabi (Punjabi),0
5907055,Persian (Farsi),0
5907055,Polish,0
5907055,Portuguese,0
5907055,Romanian,0
5907055,Russian,5
5907055,Serbian,0
5907055,Spanish,0
5907055,"Tagalog (Pilipino, Filipino)",0
5907055,Tamil,0
5907055,Ukrainian,0
5907055,Vietnamese,0
5907801,Arabic,0
5907801,Cantonese,0
5907801,Croatian,0
5907801,Czech,0
5907801,Dutch,0
5907801,English,55
